Item_Id,Item_Visibility,Store_Id,Item_Store_Sales,Item_Fit_Type,Item_Fabric,Item_Fabric_Amount,Item_MRP,Store_Establishment_Year,Store_Size,Store_Location_Type,Store_Type
JNS40,0.014679558,STR013,739038.0,Oversize,Velvet,17.35,111.1912,1987,High,Region 3,Mall Type1
FDZ57,0.03773288,STR013,1413.4934,Regular,Organza,10.0,119.5756,1987,High,Region 3,Mall Type1
FDB33,0.014568036,STR013,4137.2812,Oversize,Lace,17.75,224772.0,1987,High,Region 3,Mall Type1
NCL31,0.120180894,STR013,2290352.0,Oversize,Tulle,7.39,243.8144,1987,High,Region 3,Mall Type1
FDJ44,0.106238768,STR013,3663.2316,Regular,Lace,12.3,98.2042,1987,High,Region 3,Mall Type1
COT50,0.078103689,STR013,1929.4884,Basic,Wool,16.25,49.7008,1987,High,Region 3,Mall Type1
TCT20,0.021439694,STR013,1325.6078,Regular,Lace,,102.1332,1987,High,Region 3,Mall Type1
DRK13,0.11507174,STR013,3769.7596,Oversize,Cashmere,11.8,126.1704,1987,High,Region 3,Mall Type1
FDI20,0.038531668,STR013,5487.5236,Oversize,Lace,19.1,128.1652,1987,High,Region 3,Mall Type1
NCK29,0.12566436,STR013,1231.73,Oversize,Crepe,,159.0946,1987,High,Region 3,Mall Type1
FDM32,0.020587886,STR013,1797.66,Oversize,Lace,20.5,177766.0,1987,High,Region 3,Mall Type1
SKT51,0.009613854,STR013,1231.73,Regular,Linen,10895.0,86.9198,1987,High,Region 3,Mall Type1
BJK16,0.086060695,STR013,2808.3444,Oversize,Velvet,7.3,188653.0,1987,High,Region 3,Mall Type1
FDZ21,0.039189221,STR013,965.41,Regular,Organza,17.6,61.4194,1987,High,Region 3,Mall Type1
PNT32,0.08573655,STR013,3425541.0,Regular,Lace,,177.8002,1987,High,Region 3,Mall Type1
DRF25,0.038892859,STR013,1098.57,Oversize,Cashmere,9.0,108.7228,1987,High,Region 3,Mall Type1
FDD52,0.183142346,STR013,2087283.0,Regular,Linen,18.25,120.8756,1987,High,Region 3,Mall Type1
PNT55,0.131973625,STR013,2458.1336,Slim Fit,Lace,12.15,181766.0,1987,High,Region 3,Mall Type1
NCR06,0.006759519,STR013,639168.0,Oversize,Denim,12.5,176737.0,1987,High,Region 3,Mall Type1
FDB58,0.013485235,STR013,3119.9388,Regular,Organza,10.5,41577.0,1987,High,Region 3,Mall Type1
NCV41,0.017024598,STR013,2099.9332,Oversize,Crepe,14.35,196.6794,1987,High,Region 3,Mall Type1
HDJ20,0.081684728,STR013,1177.1344,Regular,Lace,12.5,58.3588,1987,High,Region 3,Mall Type1
JNS34,0.01141595,STR013,1034.6532,Regular,Organza,10695.0,63.2826,1987,High,Region 3,Mall Type1
FDD57,0.022380952,STR013,476047.0,Oversize,Lace,18.1,176.8686,1987,High,Region 3,Mall Type1
TSH04,0.066674465,STR013,5179924.0,Regular,Velvet,,33.0558,1987,High,Region 3,Mall Type1
FDL21,0.007140468,STR013,679116.0,Regular,Organza,15.85,185424.0,1987,High,Region 3,Mall Type1
SKT39,0.159062948,STR013,2700.4848,Oversize,Linen,7405.0,55.5298,1987,High,Region 3,Mall Type1
BST59,0.062235983,STR013,359532.0,Oversize,Jersey,12.15,57.0246,1987,High,Region 3,Mall Type1
FDB04,0.063173691,STR013,1494.0552,Regular,Linen,11.35,114715.0,1987,High,Region 3,Mall Type1
NCK05,0.077389797,STR013,1347.5792,Oversize,Crepe,20.1,168.1474,1987,High,Region 3,Mall Type1
FDQ03,0.077949334,STR013,2133.2232,Regular,Chiffon,,78296.0,1987,High,Region 3,Mall Type1
DRB13,0.007038478,STR013,3605307.0,Regular,Cashmere,6115.0,177637.0,1987,High,Region 3,Mall Type1
NCE54,0.026877471,STR013,1053.2956,Oversize,Denim,20.7,172.8396,1987,High,Region 3,Mall Type1
JCK23,0.0,STR013,2394.8826,Oversize,Polyester,,105728.0,1987,High,Region 3,Mall Type1
FDZ36,0.065729039,STR013,1491392.0,Regular,Cotton,6035.0,104.2964,1987,High,Region 3,Mall Type1
COT46,0.014200671,STR013,3214.4824,Regular,Organza,9.6,57.9272,1987,High,Region 3,Mall Type1
FDZ20,0.034278413,STR013,6867.0612,Oversize,Lace,,122973.0,1987,High,Region 3,Mall Type1
SWP51,0.097135675,STR013,1318284.0,Oversize,Linen,17.6,250.9066,1987,High,Region 3,Mall Type1
FDI50,0.030816999,STR013,3435528.0,Regular,Wool,8.42,150.5682,1987,High,Region 3,Mall Type1
FDB60,0.028498354,STR013,2332.9632,Oversize,Cotton,9.3,184.2292,1987,High,Region 3,Mall Type1
TSH20,0.066565644,STR013,3914904.0,Oversize,Lace,6.78,147.6076,1987,High,Region 3,Mall Type1
PJB05,0.09698132,STR013,2548.6824,Oversize,Crepe,,181395.0,1987,High,Region 3,Mall Type1
DRF37,0.084262458,STR013,3418883.0,Oversize,Cashmere,17.25,192.2162,1987,High,Region 3,Mall Type1
NCG18,0.02295878,STR013,1845.5976,Oversize,Denim,15.3,143.2154,1987,High,Region 3,Mall Type1
OCT50,0.161301097,STR013,2213.1192,Regular,Wool,15.0,239.2196,1987,High,Region 3,Mall Type1
DRS34,0.035549527,STR013,5346374.0,Oversize,Organza,,150.8392,1987,High,Region 3,Mall Type1
NCP02,0.044771473,STR013,592562.0,Oversize,Denim,7105.0,165.9816,1987,High,Region 3,Mall Type1
FDZ49,0.133034816,STR013,2864.9374,Regular,Wool,11.0,127.3336,1987,High,Region 3,Mall Type1
NCJ17,0.152429537,STR013,1278336.0,Oversize,Crepe,7.68,259.2646,1987,High,Region 3,Mall Type1
DRS02,0.037668051,STR013,2628.5784,Regular,Linen,4805.0,152.3366,1987,High,Region 3,Mall Type1
COT48,0.02681843,STR013,3094.6384,Regular,Cotton,15.0,80.3644,1987,High,Region 3,Mall Type1
BJK56,0.119362812,STR013,3078.6592,Regular,Lace,16.7,115.6808,1987,High,Region 3,Mall Type1
FDL57,0.067020992,STR013,5424.9384,Regular,Organza,15.1,140718.0,1987,High,Region 3,Mall Type1
BJK12,0.08235926,STR013,3103.9596,Oversize,Cotton,8235.0,80196.0,1987,High,Region 3,Mall Type1
FDM13,0.063122753,STR013,262.3252,Oversize,Silk,6425.0,196.8768,1987,High,Region 3,Mall Type1
DRS55,0.021951613,STR013,4731.1748,Regular,Lace,,119.7756,1987,High,Region 3,Mall Type1
FDD47,0.142292265,STR013,3238.4512,Regular,Jersey,7.6,51464.0,1987,High,Region 3,Mall Type1
BST20,0.005525913,STR013,2376906.0,Regular,Lace,11.35,260.4594,1987,High,Region 3,Mall Type1
FDI33,0.028395167,STR013,2462.7942,Oversize,Organza,16.5,65.8826,1987,High,Region 3,Mall Type1
NCT06,0.038705317,STR013,2320.9788,Oversize,Denim,17.1,38319.0,1987,High,Region 3,Mall Type1
FDK52,0.079152918,STR013,4288.4178,Oversize,Velvet,18.25,169379.0,1987,High,Region 3,Mall Type1
NCK18,0.006692529,STR013,2972.1312,Oversize,Denim,9.6,77.2986,1987,High,Region 3,Mall Type1
FDL09,0.127929521,STR013,3691.1952,Regular,Organza,,176037.0,1987,High,Region 3,Mall Type1
PNT37,0.06619442,STR013,3101.2964,Regular,Silk,16.5,152.2366,1987,High,Region 3,Mall Type1
FDG56,0.0713931,STR013,1592.5936,Regular,Lace,13.3,257.6646,1987,High,Region 3,Mall Type1
FDB02,0.029140008,STR013,3528.74,Regular,Wool,9695.0,78796.0,1987,High,Region 3,Mall Type1
FDI56,0.093307668,STR013,2006.7212,Oversize,Lace,7325.0,86.0198,1987,High,Region 3,Mall Type1
SHT49,0.0,STR013,2324.9736,Oversize,Cashmere,6865.0,102199.0,1987,High,Region 3,Mall Type1
JCK26,0.139436695,STR013,2404.2038,Oversize,Linen,7785.0,147476.0,1987,High,Region 3,Mall Type1
COT32,0.120443298,STR013,1118544.0,Oversize,Lace,6.36,189.3556,1987,High,Region 3,Mall Type1
TCT59,0.096306016,STR013,2111.9176,Oversize,Polyester,5.78,157663.0,1987,High,Region 3,Mall Type1
BLS31,0.072820885,STR013,3036048.0,Oversize,Lace,11.5,140.2496,1987,High,Region 3,Mall Type1
FDT55,0.043618827,STR013,2840.3028,Regular,Lace,,145676.0,1987,High,Region 3,Mall Type1
SKT03,0.071786706,STR013,780.3176,Slim Fit,Linen,8575.0,37.9532,1987,High,Region 3,Mall Type1
FDT45,0.0,STR013,1255.6988,Oversize,Organza,15.85,172.8396,1987,High,Region 3,Mall Type1
FDZ34,0.0,STR013,3861.64,Oversize,Jersey,6695.0,145.9102,1987,High,Region 3,Mall Type1
FDQ39,0.0,STR013,4777115.0,Oversize,Chiffon,14.8,145.2444,1987,High,Region 3,Mall Type1
BST11,0.13498355,STR013,3146.5708,Regular,Jersey,17.7,159692.0,1987,High,Region 3,Mall Type1
COT60,0.034340926,STR013,981.3892,Basic,Cotton,20.0,83.1566,1987,High,Region 3,Mall Type1
LGS06,0.031710329,STR013,5522811.0,Oversize,Denim,7935.0,106028.0,1987,High,Region 3,Mall Type1
FDB12,0.105220024,STR013,1142.5128,Regular,Cotton,11.15,93.8436,1987,High,Region 3,Mall Type1
FDT40,0.095715608,STR013,3560.6984,Oversize,Velvet,5985.0,167.1132,1987,High,Region 3,Mall Type1
NCO05,0.046520703,STR013,591.2304,Oversize,Crepe,7.27,182.1318,1987,High,Region 3,Mall Type1
FDM04,0.047081398,STR013,1179.1318,Regular,Velvet,9195.0,151.6708,1987,High,Region 3,Mall Type1
NCQ06,0.041789718,STR013,2550014.0,Oversize,Denim,,171808.0,1987,High,Region 3,Mall Type1
NCM17,0.071076672,STR013,802.9548,Oversize,Crepe,,54.0614,1987,High,Region 3,Mall Type1
PJB30,0.026598474,STR013,4210.5192,Basic,Denim,,42.0138,1987,High,Region 3,Mall Type1
JNS08,0.028571132,STR013,587.2356,Oversize,Lace,7.35,181366.0,1987,High,Region 3,Mall Type1
DRK47,0.064011067,STR013,4567388.0,Oversize,Satin,7905.0,35.7532,1987,High,Region 3,Mall Type1
PNT35,0.020680499,STR013,2587.9646,Oversize,Polyester,12.5,257.1646,1987,High,Region 3,Mall Type1
FDZ59,0.103935018,STR013,5326.4,Regular,Cotton,,193.4478,1987,High,Region 3,Mall Type1
FDL03,0.027058066,STR013,2749754.0,Regular,Chiffon,19.25,37.0874,1987,High,Region 3,Mall Type1
SHR25,0.045334098,STR013,1803.6522,Oversize,Cashmere,,142.0154,1987,High,Region 3,Mall Type1
NCG07,0.052458358,STR013,3795.06,Oversize,Denim,12.3,173.3764,1987,High,Region 3,Mall Type1
FDQ52,0.119285634,STR013,2980.1208,Oversize,Velvet,17.0,218.7166,1987,High,Region 3,Mall Type1
NCH07,0.092589917,STR013,1901.5248,Oversize,Denim,13.15,207.5638,1987,High,Region 3,Mall Type1
JCK44,0.07964724,STR013,1948.1308,Regular,Lace,16.5,46.2086,1987,High,Region 3,Mall Type1
FDI48,0.055672032,STR013,922.7988,Regular,Cotton,11.85,111686.0,1987,High,Region 3,Mall Type1
NCL05,0.047857804,STR013,605878.0,Oversize,Crepe,,173.7054,1987,High,Region 3,Mall Type1
FDT24,0.185704641,STR013,2239.7512,Slim Fit,Cotton,12.35,174.0422,1987,High,Region 3,Mall Type1
NCI42,0.01035692,STR013,2709.1402,Oversize,Denim,18.75,113.3544,1987,High,Region 3,Mall Type1
NCW54,0.096333029,STR013,1145176.0,Oversize,Denim,7.5,187.8898,1987,High,Region 3,Mall Type1
BJK47,0.097536998,STR013,3365619.0,Oversize,Jersey,20.85,110.1544,1987,High,Region 3,Mall Type1
BLS25,0.061124626,STR013,171.7764,Regular,Silk,7895.0,154.3998,1987,High,Region 3,Mall Type1
JCK20,0.045631231,STR013,1265.02,Oversize,Lace,19.85,181166.0,1987,High,Region 3,Mall Type1
FDZ45,0.06682033,STR013,4761.8016,Oversize,Organza,14.1,193.8452,1987,High,Region 3,Mall Type1
FDB23,0.005583951,STR013,4514124.0,Regular,Jersey,19.2,126.4046,1987,High,Region 3,Mall Type1
NCM26,0.02312394,STR013,2297.01,Basic,Tulle,20.5,125.6678,1987,High,Region 3,Mall Type1
FDK40,0.0,STR013,6048793.0,Oversize,Velvet,7035.0,81.0618,1987,High,Region 3,Mall Type1
NCL42,0.040338009,STR013,6615.3888,Oversize,Denim,18.85,189.0846,1987,High,Region 3,Mall Type1
NCG30,0.112227747,STR013,2739.1012,Basic,Denim,20.2,178.7318,1987,High,Region 3,Mall Type1
NCH29,0.034445116,STR013,2153.1972,Oversize,Crepe,5.51,49.8008,1987,High,Region 3,Mall Type1
NCP41,0.016197216,STR013,970.7364,Oversize,Crepe,16.6,96641.0,1987,High,Region 3,Mall Type1
DRA59,0.127821472,STR013,555.2772,Regular,Cashmere,8.27,242.9854,1987,High,Region 3,Mall Type1
PRK55,0.081096635,STR013,3563.3616,Oversize,Lace,7.02,213.7192,1987,High,Region 3,Mall Type1
NCN19,0.012089479,STR013,3415554.0,Oversize,Tulle,13.1,236.5248,1987,High,Region 3,Mall Type1
NCI30,0.058886477,STR013,1724422.0,Oversize,Denim,20.25,103.1016,1987,High,Region 3,Mall Type1
FDM33,0.087646694,STR013,5509495.0,Oversize,Organza,15.6,191.9504,1987,High,Region 3,Mall Type1
PRK56,0.038724612,STR013,6033.4796,Regular,Lace,5785.0,67.5142,1987,High,Region 3,Mall Type1
FDT07,0.077254736,STR013,1537998.0,Regular,Lace,5.82,88254.0,1987,High,Region 3,Mall Type1
FDJ10,0.129395895,STR013,1826.2894,Regular,Organza,,222.7746,1987,High,Region 3,Mall Type1
TSH38,0.025458716,STR013,3124.5994,Oversize,Linen,5.44,90.9172,1987,High,Region 3,Mall Type1
DRS32,0.094218363,STR013,1202.4348,Regular,Lace,,144.8128,1987,High,Region 3,Mall Type1
NCW18,0.059275452,STR013,6636.6944,Oversize,Denim,15.1,178.7318,1987,High,Region 3,Mall Type1
FDQ44,0.036110222,STR013,2059.9852,Oversize,Lace,20.5,263.7226,1987,High,Region 3,Mall Type1
FDQ34,0.162107603,STR013,2117244.0,Oversize,Organza,10.85,117.8492,1987,High,Region 3,Mall Type1
NCH43,0.070510189,STR013,1725.7536,Oversize,Denim,8.42,223.7088,1987,High,Region 3,Mall Type1
FDD35,0.025842905,STR013,599.22,Oversize,Jersey,12.15,147.2418,1987,High,Region 3,Mall Type1
PNT01,0.053576661,STR013,2388.8904,Regular,Wool,5405.0,143.9812,1987,High,Region 3,Mall Type1
DRF13,0.0,STR013,3338.3212,Oversize,Cashmere,12.1,178.1344,1987,High,Region 3,Mall Type1
FDQ19,0.014353174,STR013,969.4048,Regular,Lace,7.35,179.9976,1987,High,Region 3,Mall Type1
JNS50,0.122469209,STR013,2709806.0,Oversize,Linen,14.3,72338.0,1987,High,Region 3,Mall Type1
DRG37,0.019362306,STR013,1713.7692,Oversize,Cashmere,16.2,95.3752,1987,High,Region 3,Mall Type1
SHT47,0.04421348,STR013,1038648.0,Oversize,Satin,,106.9254,1987,High,Region 3,Mall Type1
FDZ43,0.057011062,STR013,2908.2144,Regular,Lace,,127302.0,1987,High,Region 3,Mall Type1
DRL35,0.03067808,STR013,605878.0,Oversize,Satin,15.7,188353.0,1987,High,Region 3,Mall Type1
PRK24,0.062172698,STR013,619.8598,Regular,Cotton,20.85,115.3518,1987,High,Region 3,Mall Type1
PRK13,0.124402507,STR013,5299768.0,Oversize,Wool,6465.0,100.0016,1987,High,Region 3,Mall Type1
DRS26,0.106968096,STR013,3113.2808,Regular,Linen,,159.6578,1987,High,Region 3,Mall Type1
SHT11,0.085020342,STR013,1701.7848,Oversize,Satin,9.5,155763.0,1987,High,Region 3,Mall Type1
NCT17,0.041831008,STR013,2261.0568,Oversize,Crepe,,58393.0,1987,High,Region 3,Mall Type1
SWP36,0.0,STR013,2087.9488,Oversize,Cashmere,16.2,123.8046,1987,High,Region 3,Mall Type1
NCA17,0.045380404,STR013,1789.6704,Basic,Crepe,20.6,104799.0,1987,High,Region 3,Mall Type1
FDQ16,0.041703666,STR013,1637868.0,Basic,Velvet,19.7,58022.0,1987,High,Region 3,Mall Type1
PRK40,0.014007727,STR013,292952.0,Oversize,Velvet,15.35,94941.0,1987,High,Region 3,Mall Type1
CRD42,0.012627329,STR013,759012.0,Oversize,Crepe,16.5,100.8332,1987,High,Region 3,Mall Type1
DRS21,0.005958918,STR013,1709.1086,Regular,Organza,,172808.0,1987,High,Region 3,Mall Type1
FDG50,0.015259084,STR013,729.7168,Oversize,Wool,7405.0,246.0776,1987,High,Region 3,Mall Type1
JNS48,0.051573903,STR013,785644.0,Regular,Cotton,9195.0,111586.0,1987,High,Region 3,Mall Type1
OCT02,0.02076385,STR013,181.0976,Regular,Wool,7.27,173.0738,1987,High,Region 3,Mall Type1
CRD43,0.016006626,STR013,210.3928,Oversize,Denim,8.85,62.8536,1987,High,Region 3,Mall Type1
BST46,0.01575657,STR013,3173.8686,Oversize,Organza,18.6,152.6024,1987,High,Region 3,Mall Type1
PNT40,0.008027701,STR013,2255.7304,Regular,Velvet,9.1,102.2674,1987,High,Region 3,Mall Type1
DRE48,0.017311312,STR013,3744.4592,Oversize,Cashmere,8.43,37619.0,1987,High,Region 3,Mall Type1
JNS16,0.082861686,STR013,679116.0,Regular,Velvet,7.75,81.1302,1987,High,Region 3,Mall Type1
HDJ19,0.041330512,STR013,2474.7786,Oversize,Lace,19.75,191.3188,1987,High,Region 3,Mall Type1
FDD41,0.087187488,STR013,1567959.0,Regular,Velvet,6765.0,165.2526,1987,High,Region 3,Mall Type1
DRS47,0.046336634,STR013,3533.4006,Oversize,Polyester,15.0,157.3972,1987,High,Region 3,Mall Type1
PRK04,0.146540889,STR013,1685.8056,Regular,Velvet,10195.0,178.3002,1987,High,Region 3,Mall Type1
FDK16,0.115233813,STR013,2856282.0,Oversize,Velvet,9065.0,233.9642,1987,High,Region 3,Mall Type1
PRK37,0.031918284,STR013,695.0952,Oversize,Wool,7655.0,156.9288,1987,High,Region 3,Mall Type1
PRK57,0.103356186,STR013,1574617.0,Oversize,Organza,15.5,50.2034,1987,High,Region 3,Mall Type1
FDI52,0.104591027,STR013,2450144.0,Oversize,Velvet,18.7,182295.0,1987,High,Region 3,Mall Type1
NCM30,0.067239404,STR013,660.4736,Basic,Denim,19.1,38948.0,1987,High,Region 3,Mall Type1
FDM58,0.079624087,STR013,2125.2336,Regular,Organza,16.85,101.9016,1987,High,Region 3,Mall Type1
BST26,0.088931701,STR013,3034.0506,Oversize,Wool,9.3,57493.0,1987,High,Region 3,Mall Type1
FDQ13,0.010632752,STR013,1510.0344,Basic,Wool,11.1,32.3558,1987,High,Region 3,Mall Type1
VST54,0.050011058,STR013,639168.0,Oversize,Crepe,8.76,153.3314,1987,High,Region 3,Mall Type1
HDJ47,0.05443912,STR013,1038648.0,Regular,Polyester,,94312.0,1987,High,Region 3,Mall Type1
BST47,0.037877202,STR013,1618.5598,Oversize,Jersey,14.15,78367.0,1987,High,Region 3,Mall Type1
TCT23,0.021705417,STR013,3137.2496,Oversize,Polyester,12.15,143.9786,1987,High,Region 3,Mall Type1
JNS09,0.020551458,STR013,2227101.0,Oversize,Organza,,150.4024,1987,High,Region 3,Mall Type1
NCA30,0.129226104,STR013,1890872.0,Oversize,Denim,19.0,53.8614,1987,High,Region 3,Mall Type1
OCT41,0.081943273,STR013,3440.8544,Oversize,Velvet,9.0,147.7418,1987,High,Region 3,Mall Type1
JCK37,0.142986863,STR013,2826.9868,Oversize,Silk,15.6,121.4098,1987,High,Region 3,Mall Type1
FDJ09,0.058346234,STR013,633.8416,Oversize,Organza,15.0,102.4016,1987,High,Region 3,Mall Type1
SKT57,0.054549098,STR013,1158492.0,Regular,Lace,,42.9112,1987,High,Region 3,Mall Type1
DRD27,0.023820082,STR013,1488063.0,Oversize,Linen,18.75,188.2872,1987,High,Region 3,Mall Type1
FDB20,0.05193741,STR013,934.7832,Oversize,Lace,7.72,254.1014,1987,High,Region 3,Mall Type1
SHT23,0.041634206,STR013,3781744.0,Oversize,Satin,18.35,85.8198,1987,High,Region 3,Mall Type1
NCA06,0.143164371,STR013,73238.0,Oversize,Denim,20.5,106.7964,1987,High,Region 3,Mall Type1
NCJ05,0.04604992,STR013,3354.3004,Basic,Crepe,,196.5084,1987,High,Region 3,Mall Type1
FDI21,0.056555715,STR013,639168.0,Regular,Organza,5.59,108.9596,1987,High,Region 3,Mall Type1
FDD02,0.0,STR013,2014.7108,Basic,Wool,16.6,142.3154,1987,High,Region 3,Mall Type1
FDL28,0.063121982,STR013,460.7336,Regular,Velvet,10.0,102.0016,1987,High,Region 3,Mall Type1
PNT10,0.010031539,STR013,1787.0072,Oversize,Organza,17.6,60.9562,1987,High,Region 3,Mall Type1
FDQ40,0.035997543,STR013,3691.1952,Regular,Velvet,11.1,91.4462,1987,High,Region 3,Mall Type1
TCT24,0.0,STR013,1211756.0,Regular,Cotton,6.78,189.4872,1987,High,Region 3,Mall Type1
BJK35,0.153861181,STR013,1393.5194,Oversize,Jersey,15.0,260.3252,1987,High,Region 3,Mall Type1
NCP53,0.032862976,STR013,4278.4308,Oversize,Crepe,14.75,93712.0,1987,High,Region 3,Mall Type1
BJK29,0.019917598,STR013,3505437.0,Regular,Velvet,15.1,169.6132,1987,High,Region 3,Mall Type1
FDI10,0.078339081,STR013,1379.5376,Slim Fit,Organza,8.51,225.0404,1987,High,Region 3,Mall Type1
PNT09,0.077659918,STR013,1035.9848,Oversize,Organza,18.25,141.2496,1987,High,Region 3,Mall Type1
COT39,0.13725257,STR013,2940.1728,Regular,Chiffon,6985.0,39.7138,1987,High,Region 3,Mall Type1
SKT38,0.122392031,STR013,2782.3782,Oversize,Wool,15.7,85.8908,1987,High,Region 3,Mall Type1
JCK07,0.08982696,STR013,589233.0,Oversize,Lace,18.2,186.6214,1987,High,Region 3,Mall Type1
FDM10,0.075908374,STR013,3846.9924,Oversize,Organza,18.25,156.0656,1987,High,Region 3,Mall Type1
FDD11,0.030591255,STR013,2277036.0,Oversize,Jersey,12.85,169.7474,1987,High,Region 3,Mall Type1
FDJ04,0.124348482,STR013,948.0992,Oversize,Velvet,18.0,39.2164,1987,High,Region 3,Mall Type1
FDD45,0.116152226,STR013,1512.6976,Oversize,Lace,8615.0,193.8478,1987,High,Region 3,Mall Type1
FDK56,0.129889831,STR013,3554.7062,Oversize,Lace,9695.0,82.7934,1987,High,Region 3,Mall Type1
NCU18,0.055793586,STR013,3952.1888,Oversize,Denim,15.1,157892.0,1987,High,Region 3,Mall Type1
FDJ48,0.056387854,STR013,6669.3186,Oversize,Cotton,11.3,82.6276,1987,High,Region 3,Mall Type1
NCN42,0.0,STR013,3384.2614,Oversize,Denim,20.25,166.0526,1987,High,Region 3,Mall Type1
FDL16,0.168312678,STR013,885514.0,Oversize,Velvet,,64551.0,1987,High,Region 3,Mall Type1
FDG60,0.060649213,STR013,2812.3392,Oversize,Cotton,,223.7062,1987,High,Region 3,Mall Type1
DRD12,0.077129323,STR013,1733.0774,Oversize,Cashmere,6.96,64.2852,1987,High,Region 3,Mall Type1
FDI22,0.096132367,STR013,4181224.0,Oversize,Organza,12.6,142.6496,1987,High,Region 3,Mall Type1
NCC07,0.023931217,STR013,736.3748,Oversize,Denim,19.6,105628.0,1987,High,Region 3,Mall Type1
FDT36,0.0,STR013,705748.0,Oversize,Cotton,12.3,52.2298,1987,High,Region 3,Mall Type1
NCF43,0.05190268,STR013,2862.94,Oversize,Denim,8.51,244.6144,1987,High,Region 3,Mall Type1
LGS53,0.089703476,STR013,1109.2228,Oversize,Crepe,14.5,39.3822,1987,High,Region 3,Mall Type1
DRS60,0.017047751,STR013,2999429.0,Regular,Cotton,5.44,175.2054,1987,High,Region 3,Mall Type1
NCQ18,0.134960397,STR013,2097.27,Oversize,Denim,15.75,167.2158,1987,High,Region 3,Mall Type1
NCE30,0.099053537,STR013,637.1706,Oversize,Denim,16.0,125802.0,1987,High,Region 3,Mall Type1
DRS25,0.03736783,STR013,255.6672,Oversize,Wool,5175.0,123.8388,1987,High,Region 3,Mall Type1
NCY17,0.162960415,STR013,1070.6064,Oversize,Crepe,18.2,58.8878,1987,High,Region 3,Mall Type1
LGS18,0.042175992,STR013,2465.4574,Oversize,Denim,12.65,133.2284,1987,High,Region 3,Mall Type1
BJK38,0.02633607,STR013,406138.0,Regular,Wool,11.8,151505.0,1987,High,Region 3,Mall Type1
DRS59,0.020698674,STR013,1099.2358,Oversize,Polyester,,100.5332,1987,High,Region 3,Mall Type1
HDJ57,0.121153331,STR013,958752.0,Regular,Organza,20.2,34.9558,1987,High,Region 3,Mall Type1
HDJ16,0.092150005,STR013,3872.9586,Regular,Velvet,18.35,150.8024,1987,High,Region 3,Mall Type1
JNS03,0.058042926,STR013,1861.5768,Oversize,Chiffon,17.6,74.5038,1987,High,Region 3,Mall Type1
JCK27,0.119351235,STR013,4933578.0,Oversize,Chiffon,8155.0,129.6994,1987,High,Region 3,Mall Type1
FDZ37,0.0,STR013,261.6594,Regular,Wool,8.1,185.0898,1987,High,Region 3,Mall Type1
FDL10,0.0,STR013,892.8378,Oversize,Organza,8395.0,155263.0,1987,High,Region 3,Mall Type1
PNT31,0.049121972,STR013,2916204.0,Regular,Lace,,178.6002,1987,High,Region 3,Mall Type1
NCI55,0.012643035,STR013,365.5242,Oversize,Denim,18.6,142747.0,1987,High,Region 3,Mall Type1
FDD14,0.169667145,STR013,4426.2384,Oversize,Wool,20.7,243.0196,1987,High,Region 3,Mall Type1
CRD18,0.072608647,STR013,5298.4364,Oversize,Denim,16.0,94.8436,1987,High,Region 3,Mall Type1
TCT51,0.096433359,STR013,4604.6728,Regular,Chiffon,20.2,220.5114,1987,High,Region 3,Mall Type1
NCC19,0.096799953,STR013,4247804.0,Oversize,Denim,6.57,194.5794,1987,High,Region 3,Mall Type1
NCO29,0.032229348,STR013,1480.0734,Oversize,Crepe,11.15,88.1198,1987,High,Region 3,Mall Type1
NCV53,0.018797945,STR013,5512824.0,Oversize,Crepe,8.27,172.4738,1987,High,Region 3,Mall Type1
LGS05,0.020960615,STR013,2649884.0,Oversize,Crepe,11.5,123.5388,1987,High,Region 3,Mall Type1
FDI58,0.070645636,STR013,466.06,Regular,Organza,7.64,122.1098,1987,High,Region 3,Mall Type1
FDI60,0.03828933,STR013,126502.0,Regular,Cotton,7.22,184.2924,1987,High,Region 3,Mall Type1
DRS52,0.037491314,STR013,1808.9786,Regular,Velvet,14.0,212.1586,1987,High,Region 3,Mall Type1
BLS38,0.091895319,STR013,3504.7712,Regular,Wool,6615.0,145.6418,1987,High,Region 3,Mall Type1
FDM44,0.031023835,STR013,309597.0,Oversize,Lace,12.5,171.1422,1987,High,Region 3,Mall Type1
FDM27,0.158337479,STR013,3313.6866,Regular,Chiffon,,111.8544,1987,High,Region 3,Mall Type1
NCA29,0.027253711,STR013,3251.1014,Oversize,Denim,10.5,168.4132,1987,High,Region 3,Mall Type1
DRS15,0.055067732,STR013,2375.5744,Regular,Chiffon,15.35,123473.0,1987,High,Region 3,Mall Type1
COT20,0.152001201,STR013,6056.1168,Regular,Lace,12.85,90883.0,1987,High,Region 3,Mall Type1
NCR50,0.01181025,STR013,4287752.0,Oversize,Denim,20.2,116.8466,1987,High,Region 3,Mall Type1
HDJ13,0.030102335,STR013,2220443.0,Oversize,Wool,12.1,147.2076,1987,High,Region 3,Mall Type1
TSH57,0.03961061,STR013,759012.0,Basic,Organza,,116.5124,1987,High,Region 3,Mall Type1
FDB52,0.030410273,STR013,2045.3376,Oversize,Linen,17.75,60.2904,1987,High,Region 3,Mall Type1
PRK07,0.099674817,STR013,1366.2216,Oversize,Lace,12.35,99.4016,1987,High,Region 3,Mall Type1
COT31,0.028958563,STR013,1757712.0,Slim Fit,Lace,6.76,251.9724,1987,High,Region 3,Mall Type1
