Item_Id,Item_Visibility,Store_Id,Item_Store_Sales,Item_Fit_Type,Item_Fabric,Item_Fabric_Amount,Item_MRP,Store_Establishment_Year,Store_Size,Store_Location_Type,Store_Type
1420,0.046232445,1,1379.5376,1,2,6.15,195211.0,1987,0,2,1
863,0.02758789,1,703.0848,2,15,1279.8732420559377,43.3454,1987,0,2,1
259,0.14048631,1,3280.3966,1,11,15.75,36.7164,1987,0,2,1
1221,0.022548195,1,583.2408,1,14,7075.0,128831.0,1987,0,2,1
382,0.014781046,1,3463.4916,2,8,20.25,264.0884,1987,0,2,1
1292,0.12332588,1,974.0654,2,9,6.67,173.1738,1987,0,2,1
611,0.030064132,1,898.83,2,15,1279.8732420559377,256.4988,1987,0,2,1
332,0.052368061,1,801.6232,2,14,16.7,110.5202,1987,0,2,1
1340,0.103363904,1,3169208.0,2,7,19.0,103.1964,1987,0,2,1
784,0.043526599,1,2354.2688,1,7,1279.8732420559377,101.0016,1987,0,2,1
260,0.042256257,1,1609.9044,1,11,1279.8732420559377,153.0024,1987,0,2,1
175,0.049038621,1,1661.8368,1,0,15.0,151.1366,1987,0,2,1
1371,0.00827301,1,1956.1204,2,8,11.15,147.3734,1987,0,2,1
344,0.021312043,1,2299.6732,1,7,20.85,46306.0,1987,0,2,1
998,0.090390357,1,2324.9736,1,13,9.8,222.1772,1987,0,2,1
895,0.032511818,1,994.7052,1,1,16.35,95.5094,1987,0,2,1
1387,0.09261307,1,306268.0,1,8,20.7,142.7128,1987,0,2,1
73,0.056825065,1,4633968.0,2,9,1279.8732420559377,47.9034,1987,0,2,1
1363,0.116815953,1,1684474.0,1,14,1279.8732420559377,141.4154,1987,0,2,1
1063,0.047059016,1,2125.2336,1,13,5.5,99.3384,1987,0,2,1
582,0.094488485,1,1230.3984,3,12,7895.0,167.0474,1987,0,2,1
800,0.012002075,1,990.7104,2,15,1279.8732420559377,93.7436,1987,0,2,1
1237,0.062799379,1,539298.0,2,2,17.35,224972.0,1987,0,2,1
1151,0.031125709,1,4377635.0,1,4,7285.0,250.5382,1987,0,2,1
1153,0.02593166,1,3078.6592,1,4,20.25,241.2854,1987,0,2,1
485,0.052766297,1,2492.7552,1,9,1279.8732420559377,98.0068,1987,0,2,1
1060,0.015711807,1,4042.7376,1,4,19.5,193.6162,1987,0,2,1
1264,0.063810405,1,2878.2534,2,10,14.5,60222.0,1987,0,2,1
685,0.069529262,1,6093.4016,2,1,11395.0,112.7176,1987,0,2,1
1183,0.03467086,1,2399.5432,2,15,19.25,228272.0,1987,0,2,1
61,0.0,1,3523.4136,2,1,1279.8732420559377,147.5392,1987,0,2,1
1192,0.078863888,1,1543.3244,2,14,11.6,146.6418,1987,0,2,1
253,0.016812745,1,4134618.0,1,11,12.1,223.9404,1987,0,2,1
423,0.127929521,1,3610.6334,1,7,8.1,194.3478,1987,0,2,1
384,0.0,1,5153292.0,2,7,8.05,165.0842,1987,0,2,1
1278,0.077995641,1,2804.3496,2,1,9195.0,101299.0,1987,0,2,1
577,0.04745185,1,3001.4264,2,8,20.7,129.9994,1987,0,2,1
564,0.0,1,1230.3984,2,7,15.7,216.7166,1987,0,2,1
1146,0.0304697,1,1346.9134,1,3,1279.8732420559377,158.4604,1987,0,2,1
923,0.036611104,1,3247.7724,1,4,16.5,260.6278,1987,0,2,1
149,0.041947547,1,809.6128,2,1,6785.0,76867.0,1987,0,2,1
301,0.082483516,1,2865.6032,1,15,19.5,129.3994,1987,0,2,1
27,0.012194556,1,1464.76,2,7,18.2,221.7456,1987,0,2,1
854,0.060495243,1,3251.1014,1,8,16.75,122.9046,1987,0,2,1
783,0.152024355,1,1496.0526,2,14,7.47,104.4332,1987,0,2,1
1251,0.161355122,1,585904.0,1,7,1279.8732420559377,88183.0,1987,0,2,1
578,0.0,1,303.6048,2,14,6635.0,180.9976,1987,0,2,1
709,0.019018943,1,1659.1736,1,9,15.2,59.5904,1987,0,2,1
265,0.142570104,1,1505.3738,2,7,18.0,197611.0,1987,0,2,1
946,0.088908547,1,2876256.0,1,4,18.35,181.2292,1987,0,2,1
937,0.092937216,1,764.3384,1,4,8.97,233.1616,1987,0,2,1
987,0.035163639,1,852224.0,1,3,10.6,55.2956,1987,0,2,1
280,0.037465846,1,534.6374,1,2,1279.8732420559377,79.9276,1987,0,2,1
13,0.056783389,1,2778.3834,1,9,6865.0,98.77,1987,0,2,1
617,0.0,1,1015345.0,2,2,10.8,178566.0,1987,0,2,1
1219,0.022047313,1,1890.2062,1,8,16.7,118244.0,1987,0,2,1
258,0.09079168,1,3579.3408,1,11,1279.8732420559377,81896.0,1987,0,2,1
1304,0.027756137,1,2106.5912,1,2,15.15,58222.0,1987,0,2,1
1165,0.011278535,1,5451.5704,1,4,10.5,182.6292,1987,0,2,1
742,0.00799436,1,3793.7284,1,8,17.6,211.4902,1987,0,2,1
1496,0.160529322,1,296281.0,1,4,15.7,256.4646,1987,0,2,1
343,0.016944719,1,2954.8204,1,7,6655.0,60.2194,1987,0,2,1
924,0.026963909,1,3451.5072,1,4,19.0,193.8162,1987,0,2,1
324,0.036641589,1,6157.3184,1,14,13.15,180.0318,1987,0,2,1
295,0.022406575,1,3643.2576,2,7,20.1,176437.0,1987,0,2,1
733,0.017141985,1,149805.0,1,8,7935.0,195.2768,1987,0,2,1
279,0.081944045,1,849.5608,1,2,1279.8732420559377,57.7904,1987,0,2,1
5,0.156797787,1,3972.8286,2,9,15.5,214.3218,1987,0,2,1
1096,0.054585372,1,595.2252,1,3,10.1,37.4506,1987,0,2,1
985,0.163805509,1,3910.9092,1,4,12.35,96.4094,1987,0,2,1
495,0.022864238,1,6018.1662,1,14,6.85,235.1248,1987,0,2,1
1396,0.027292686,1,396.8168,1,7,10.3,52.6666,1987,0,2,1
1382,0.0,1,790.9704,1,8,8775.0,143.2154,1987,0,2,1
1065,0.014262413,1,331.5684,1,4,1279.8732420559377,88.5514,1987,0,2,1
1201,0.019183756,1,1403.5064,2,14,20.5,191.3504,1987,0,2,1
284,0.088750333,1,2348.9424,1,14,18.25,230.0984,1987,0,2,1
1428,0.011117041,1,2683174.0,2,9,10.3,173.5738,1987,0,2,1
930,0.044871033,1,2528.7084,1,3,15.0,52.7956,1987,0,2,1
632,0.029760052,1,284.2966,1,7,8325.0,50.9666,1987,0,2,1
1450,0.078489577,1,645.1602,1,15,15.85,86.1224,1987,0,2,1
724,0.020853376,1,1906.8512,1,8,13.1,231.1668,1987,0,2,1
133,0.072238195,1,1687.1372,1,14,5765.0,48.9034,1987,0,2,1
913,0.009984847,1,1940807.0,1,4,13.6,212.8218,1987,0,2,1
1176,0.052511611,1,1258362.0,1,14,10.5,40.2138,1987,0,2,1
1259,0.075981306,1,1910846.0,2,14,12.65,110.2886,1987,0,2,1
1468,0.005661669,1,2591.2936,1,2,5985.0,150.1708,1987,0,2,1
1436,0.044377096,1,1659.8394,1,7,1279.8732420559377,238.3248,1987,0,2,1
531,0.127435585,1,852224.0,1,14,14.3,59.4562,1987,0,2,1
650,0.010907967,1,2940.1728,2,9,9.5,239.6538,1987,0,2,1
1234,0.066879757,1,1587933.0,1,9,19.7,211.0586,1987,0,2,1
1114,0.055943697,1,2428.8384,1,3,1279.8732420559377,226.8036,1987,0,2,1
42,0.034845668,1,3167.8764,1,9,14.15,227.1062,1987,0,2,1
899,0.065841719,1,2696.49,2,9,15.25,182.6266,1987,0,2,1
1472,0.099188598,1,1669.8264,2,14,16.0,51535.0,1987,0,2,1
1004,0.0,1,1514695.0,1,4,12.15,184.5924,1987,0,2,1
322,0.136696892,1,5536.7928,1,8,10895.0,91812.0,1987,0,2,1
1362,0.065009745,1,934.7832,2,8,16.0,155.7314,1987,0,2,1
285,0.043122189,1,995371.0,2,7,11.35,115.4176,1987,0,2,1
1021,0.039928582,1,1258362.0,1,13,9395.0,213.4876,1987,0,2,1
646,0.089186387,1,6006.1818,1,12,20.75,180.7634,1987,0,2,1
575,0.082197959,1,729051.0,2,2,19.35,105.6648,1987,0,2,1
234,0.015291576,1,1607907.0,1,11,18.35,120.5124,1987,0,2,1
180,0.013830218,1,1304968.0,1,0,9.8,261.6594,1987,0,2,1
992,0.060017128,1,4414.9198,1,4,1279.8732420559377,49.6008,1987,0,2,1
361,0.03532494,1,721.0614,1,7,8.3,45.9428,1987,0,2,1
1040,0.124610886,1,4250.4672,0,4,8895.0,129.2626,1987,0,2,1
47,0.062648111,1,1960781.0,2,14,12.6,51935.0,1987,0,2,1
1257,0.0,1,575.2512,1,15,8.71,85854.0,1987,0,2,1
125,0.016582833,1,1458102.0,2,7,1279.8732420559377,260.5594,1987,0,2,1
1010,0.015663185,1,3006087.0,1,13,15.35,40.2822,1987,0,2,1
1265,0.13030659,1,617.8624,1,2,14.3,140.3838,1987,0,2,1
883,0.083444376,1,4152.5946,2,15,1279.8732420559377,38.7138,1987,0,2,1
428,0.045818773,1,1398.18,1,14,10.0,38.6506,1987,0,2,1
207,0.044840933,1,918804.0,1,0,14.8,117.3782,1987,0,2,1
374,0.018395194,1,6088.0752,1,14,12.15,119.9098,1987,0,2,1
296,0.035121963,1,1022.6688,2,7,9.5,88783.0,1987,0,2,1
1407,0.07665661,1,169779.0,2,9,11.8,85125.0,1987,0,2,1
302,0.075515154,1,3008.0844,1,8,1279.8732420559377,247846.0,1987,0,2,1
687,0.012437935,1,3781744.0,1,7,19.75,184.8924,1987,0,2,1
480,0.050028809,1,239688.0,2,15,10.3,184.7266,1987,0,2,1
1092,0.111209003,1,982.7208,1,13,1279.8732420559377,132.5284,1987,0,2,1
1422,0.0824812,1,2492.7552,1,8,10.8,84.9224,1987,0,2,1
1381,0.023866079,1,958752.0,1,0,8575.0,163.8842,1987,0,2,1
195,0.045270426,1,731.0484,1,8,19.1,151.3366,1987,0,2,1
483,0.100091576,1,2105.2596,2,7,20.7,185.0608,1987,0,2,1
241,0.066014596,1,2863.6058,1,11,6.57,196.8452,1987,0,2,1
668,0.04917754,1,2696.49,1,7,13.65,174837.0,1987,0,2,1
128,0.017844609,1,1198.44,2,9,13.5,90.0804,1987,0,2,1
1029,0.035626319,1,932.12,1,3,16.5,117.8466,1987,0,2,1
484,0.038496166,1,5540.7876,2,9,16.7,74.0354,1987,0,2,1
1372,0.008828341,1,689.7688,1,14,8.68,133.6284,1987,0,2,1
623,0.058083831,1,230.3668,1,9,7235.0,37.4506,1987,0,2,1
548,0.049677651,1,4655.2736,1,7,10.8,248.8092,1987,0,2,1
263,0.024520854,1,1986.0814,2,1,5.63,195.2478,1987,0,2,1
1347,0.01544786,1,2735.1064,1,14,12.15,243.9828,1987,0,2,1
143,0.087380432,1,1547.3192,1,7,1279.8732420559377,177966.0,1987,0,2,1
949,0.051804278,1,1821.6288,1,4,9.13,196.5452,1987,0,2,1
1247,0.121485195,1,587.2356,2,2,6715.0,127831.0,1987,0,2,1
988,0.0,1,2376906.0,1,4,5.82,117815.0,1987,0,2,1
1093,0.034278798,1,4488.1578,1,4,18.75,263.4568,1987,0,2,1
574,0.054011943,1,1885.5456,1,9,1279.8732420559377,76.1986,1987,0,2,1
754,0.099991245,1,1779.0176,1,14,19.2,144.0102,1987,0,2,1
950,0.167243769,1,2988.1104,1,4,17.35,82.4908,1987,0,2,1
653,0.034382602,1,2251.0698,2,2,14.3,95.9752,1987,0,2,1
1263,0.041886576,1,1203.1006,1,9,6675.0,192.8478,1987,0,2,1
514,0.041071581,1,1310.2944,1,15,6.98,258.5646,1987,0,2,1
1343,0.141674844,1,1605.9096,0,6,1279.8732420559377,37819.0,1987,0,2,1
1090,0.01946418,1,1950794.0,1,3,14.8,49.2034,1987,0,2,1
1358,0.122735471,1,3520.0846,1,6,7435.0,163.6526,1987,0,2,1
1329,0.046545786,1,484.7024,1,11,10.1,231.7642,1987,0,2,1
827,0.082935004,1,2665.8632,0,2,20.6,156.7288,1987,0,2,1
1091,0.039235527,1,1017.3424,1,4,20.35,56.0614,1987,0,2,1
517,0.04152307,1,5022.7952,2,7,12.6,225.9062,1987,0,2,1
1401,0.0,1,3384.2614,1,15,8355.0,140.5154,1987,0,2,1
77,0.032427039,1,1166.4816,2,14,1279.8732420559377,160.2894,1987,0,2,1
112,0.052025392,1,2370248.0,1,9,18.5,227772.0,1987,0,2,1
713,0.009051307,1,309597.0,2,15,8975.0,157263.0,1987,0,2,1
586,0.0,1,3579.3408,2,7,10.1,104899.0,1987,0,2,1
1312,0.020989132,1,2406867.0,2,9,9285.0,184.7924,1987,0,2,1
732,0.143897558,1,2868.2664,2,8,11.6,49.5376,1987,0,2,1
566,0.040911824,1,3387.5904,1,9,16.0,150.2392,1987,0,2,1
960,0.074177667,1,1018.0082,1,4,20.2,221.9456,1987,0,2,1
194,0.174934513,1,1895.5326,1,0,5655.0,57.2614,1987,0,2,1
32,0.083536989,1,4149.9314,2,14,20.75,145047.0,1987,0,2,1
380,0.008184912,1,1528011.0,2,15,16.75,78.6328,1987,0,2,1
1187,0.075996742,1,2799689.0,1,7,12.8,195.8426,1987,0,2,1
93,0.048718334,1,227.7036,1,7,20.7,160692.0,1987,0,2,1
1466,0.01484819,1,2077296.0,1,6,1279.8732420559377,43.8744,1987,0,2,1
419,0.05268526,1,3579.3408,2,15,8975.0,252.0698,1987,0,2,1
939,0.184689756,1,450.0808,1,4,7.67,97.0094,1987,0,2,1
1280,0.064153845,1,607.2096,2,7,13.8,171.3448,1987,0,2,1
1399,0.092516598,1,1325.6078,1,10,4785.0,34.7558,1987,0,2,1
545,0.10399676,1,1587933.0,2,15,20.0,139.8496,1987,0,2,1
225,0.07191675,1,7843124.0,1,11,8395.0,168.4158,1987,0,2,1
323,0.044888397,1,610.5386,1,8,8.21,190.6872,1987,0,2,1
1489,0.041256807,1,2125.2336,1,4,19.6,78696.0,1987,0,2,1
1016,0.036204764,1,1948.1308,1,3,7.5,108.5912,1987,0,2,1
1083,0.0,1,3460.8284,0,3,11395.0,193.4504,1987,0,2,1
1416,0.0,1,1583.9382,1,7,8785.0,123.4388,1987,0,2,1
401,0.047896393,1,1689.8004,2,7,20.6,157892.0,1987,0,2,1
1356,0.068880971,1,2759.0752,2,7,1279.8732420559377,264.9568,1987,0,2,1
1137,0.033081389,1,1066.6116,1,4,1279.8732420559377,93.1804,1987,0,2,1
1082,0.007450258,1,2816334.0,1,4,12.6,194.1162,1987,0,2,1
1120,0.0,1,1120.5414,1,3,5.32,149005.0,1987,0,2,1
1159,0.094083303,1,2790.3678,1,4,1279.8732420559377,81596.0,1987,0,2,1
1384,0.014580886,1,623.1888,1,0,1279.8732420559377,92612.0,1987,0,2,1
979,0.025947095,1,575.2512,1,4,19.85,146.5102,1987,0,2,1
1094,0.018889593,1,4727.18,1,3,17.6,99.7384,1987,0,2,1
1458,0.04714777,1,1720.4272,1,2,9.8,110.2228,1987,0,2,1
1129,0.066625843,1,2712.4692,1,4,11.3,105.3306,1987,0,2,1
1180,0.031199028,1,316.9208,1,5,10395.0,212.0928,1987,0,2,1
1239,0.04280113,1,2479.4392,1,8,20.7,175.5738,1987,0,2,1
1089,0.013355306,1,2024032.0,1,13,16.35,83825.0,1987,0,2,1
452,0.026299797,1,1743.0644,1,14,14.3,189.1846,1987,0,2,1
150,0.077100381,1,1539.9954,2,14,1279.8732420559377,152.2024,1987,0,2,1
1398,0.045653999,1,633.8416,2,9,10.1,114586.0,1987,0,2,1
1289,0.082333019,1,343.5528,3,14,8.18,40.2454,1987,0,2,1
473,0.072334667,1,886.8456,2,8,12.35,167779.0,1987,0,2,1
655,0.017536671,1,1039.9796,2,1,16.0,110.2886,1987,0,2,1
994,0.008639333,1,2059.9852,1,4,5.03,123.2414,1987,0,2,1
137,0.029914022,1,2516724.0,1,9,17.7,188853.0,1987,0,2,1
898,0.013584408,1,323.5788,2,7,1279.8732420559377,179.3002,1987,0,2,1
186,0.027682047,1,1744396.0,1,0,6.28,143.8154,1987,0,2,1
389,0.141524348,1,2874.9244,1,15,18.85,83.4934,1987,0,2,1
716,0.037923509,1,379506.0,1,14,9.31,196.3794,1987,0,2,1
1404,0.058226609,1,671.1264,2,14,19.25,57.3562,1987,0,2,1
261,0.0,1,1524682.0,1,15,1279.8732420559377,42.8796,1987,0,2,1
228,0.049823902,1,2746425.0,1,8,7.02,79.5986,1987,0,2,1
171,0.069401919,1,2036.6822,1,0,12.3,48.1034,1987,0,2,1
1053,0.107940533,1,305.6022,1,4,19.25,127.9678,1987,0,2,1
527,0.038494623,1,2860.2768,1,9,13.35,93.1462,1987,0,2,1
3,0.065153295,1,1406.1696,2,7,14.3,240.6854,1987,0,2,1
1204,0.036908933,1,2073.3012,1,9,12.3,188.7214,1987,0,2,1
75,0.121149472,1,1783.6782,1,15,8.71,124.0072,1987,0,2,1
1236,0.081719458,1,2646555.0,1,10,15.85,174837.0,1987,0,2,1
635,0.024505418,1,1845.5976,1,10,6.55,112.3886,1987,0,2,1
1045,0.052165855,1,1108557.0,1,3,17.0,145.2102,1987,0,2,1
138,0.077849003,1,3056022.0,1,2,1279.8732420559377,118.4124,1987,0,2,1
1179,0.024928351,1,3089312.0,2,7,16.1,189.9214,1987,0,2,1
44,0.081036436,1,2572.6512,0,2,1279.8732420559377,101899.0,1987,0,2,1
559,0.024875871,1,2069.3064,2,2,1279.8732420559377,238.3222,1987,0,2,1
811,0.06112617,1,371.5164,2,1,5.15,183.4266,1987,0,2,1
122,0.06100886,1,3617.9572,1,12,7865.0,220.7798,1987,0,2,1
629,0.150947728,1,1868.2348,2,1,1279.8732420559377,51.6982,1987,0,2,1
1078,0.020542737,1,322.2472,1,13,17.35,94.1462,1987,0,2,1
51,0.075444922,1,2612.5992,2,10,6575.0,211.5902,1987,0,2,1
1456,0.035930784,1,9069.5276,1,9,13.65,182.2318,1987,0,2,1
460,0.062205112,1,1765.7016,2,14,1279.8732420559377,105.4622,1987,0,2,1
96,0.043863865,1,761.6752,2,6,7.06,46.2744,1987,0,2,1
1327,0.113234914,1,5367.6796,1,0,11.8,46.5402,1987,0,2,1
996,0.03786331,1,319584.0,1,3,1279.8732420559377,102.8674,1987,0,2,1
182,0.037201127,1,2544.6876,1,0,1279.8732420559377,95141.0,1987,0,2,1
1024,0.047197936,1,3488.1262,1,13,1279.8732420559377,103.0332,1987,0,2,1
862,0.06082402,1,1773.6912,2,2,16.7,187.6556,1987,0,2,1
641,0.053802405,1,1494.0552,2,7,5785.0,234.03,1987,0,2,1
540,0.025740259,1,1605.9096,1,1,1279.8732420559377,194.6136,1987,0,2,1
211,0.0,1,1102.5648,1,8,6.13,222.9114,1987,0,2,1
679,0.020374875,1,1245046.0,1,9,7.42,174408.0,1987,0,2,1
670,0.061992874,1,355.5372,2,9,16.7,191.7846,1987,0,2,1
38,0.07376631,1,2691.8294,1,15,16.5,83.3224,1987,0,2,1
494,0.049547993,1,2402.2064,2,14,1279.8732420559377,253.1698,1987,0,2,1
189,0.132560174,1,782.9808,1,8,11.85,35.4216,1987,0,2,1
1288,0.012447775,1,2553343.0,2,1,10195.0,76.9012,1987,0,2,1
248,0.003589104,1,1691.7978,1,11,1279.8732420559377,120.1098,1987,0,2,1
1481,0.164542555,1,1707777.0,2,8,8.05,43.4112,1987,0,2,1
497,0.073349552,1,934.7832,1,5,1279.8732420559377,55393.0,1987,0,2,1
704,0.108148913,1,958752.0,2,8,6.75,175.3028,1987,0,2,1
507,0.062476391,1,1651184.0,2,2,19.35,151.6708,1987,0,2,1
1282,0.020858779,1,928791.0,2,9,19.85,132.1968,1987,0,2,1
1303,0.128778474,1,1581.9408,1,10,16.75,178.2028,1987,0,2,1
298,0.070243155,1,391.4904,2,9,13.0,212.9902,1987,0,2,1
1424,0.037372847,1,3099.9648,1,14,20.85,98.3042,1987,0,2,1
185,0.070721656,1,1471418.0,1,0,1279.8732420559377,189.2846,1987,0,2,1
390,0.119852889,1,498.0184,1,8,11.15,226.8404,1987,0,2,1
782,0.03187163,1,4103.9912,1,8,6.38,123.0414,1987,0,2,1
1036,0.120396991,1,4586.0304,1,4,8.39,185.9556,1987,0,2,1
1232,0.159587755,1,729051.0,2,7,13.5,185.8266,1987,0,2,1
1482,0.128315409,1,3881614.0,2,14,16.2,159.4578,1987,0,2,1
718,0.109900843,1,743.0328,2,7,1279.8732420559377,87983.0,1987,0,2,1
1240,0.096020459,1,2384.8956,2,1,15.1,197.3768,1987,0,2,1
721,0.102893121,1,4008116.0,1,2,1279.8732420559377,186.7556,1987,0,2,1
914,0.0,1,2969468.0,1,3,20.75,199.4426,1987,0,2,1
1101,0.070933894,1,223.7088,1,4,20.6,46.3376,1987,0,2,1
614,0.070133177,1,873.5296,1,7,1279.8732420559377,237159.0,1987,0,2,1
244,0.096317593,1,3350.3056,1,0,15.35,181.7976,1987,0,2,1
71,0.106968096,1,2311.6576,2,7,5.46,152734.0,1987,0,2,1
1341,0.026280116,1,922.7988,2,7,15.5,99.2068,1987,0,2,1
1164,0.064367627,1,876.1928,1,3,19.85,153.1656,1987,0,2,1
822,0.0,1,2066.6432,1,7,11.5,212.5586,1987,0,2,1
636,0.073605395,1,6543.4824,1,2,1279.8732420559377,100.6016,1987,0,2,1
12,0.058778429,1,2656542.0,2,7,10.3,55893.0,1987,0,2,1
103,0.040323731,1,4656.6052,1,7,12.1,175.8028,1987,0,2,1
633,0.019407069,1,3271.7412,1,9,21.25,104828.0,1987,0,2,1
568,0.014720848,1,1516.6924,2,15,1279.8732420559377,167.0474,1987,0,2,1
236,0.053327763,1,865.54,1,0,15.5,50.3034,1987,0,2,1
1173,0.049263979,1,1549.9824,1,9,21.0,146.8102,1987,0,2,1
1294,0.111127966,1,2002.0606,0,10,1279.8732420559377,127.3678,1987,0,2,1
49,0.076791671,1,3705.8428,0,9,1279.8732420559377,172.1106,1987,0,2,1
1057,0.024630755,1,2666529.0,1,4,13.15,38.2848,1987,0,2,1
360,0.016597651,1,2892.2352,1,14,19.35,41548.0,1987,0,2,1
730,0.067446626,1,1677816.0,2,2,17.75,56.9588,1987,0,2,1
1229,0.173904193,1,269649.0,1,8,11.65,254.7672,1987,0,2,1
756,0.025715562,1,1516.0266,1,7,16.25,48.5692,1987,0,2,1
703,0.151279591,1,2876256.0,1,15,7.0,122.6756,1987,0,2,1
1047,0.006754117,1,2586633.0,1,13,12.15,164.3842,1987,0,2,1
430,0.072238195,1,972068.0,1,7,14.7,248.4092,1987,0,2,1
1408,0.0,1,3199.8348,1,9,1279.8732420559377,264791.0,1987,0,2,1
931,0.092705683,1,4267.1122,1,4,7.39,66.0826,1987,0,2,1
31,0.066727717,1,2371.5796,1,14,9.3,127.6678,1987,0,2,1
737,0.107307677,1,2217114.0,1,9,10195.0,72.3038,1987,0,2,1
359,0.08989642,1,1985.4156,1,8,16.0,230.6668,1987,0,2,1
989,0.182501773,1,5061.4116,1,13,19.2,170.6764,1987,0,2,1
604,0.058681957,1,517.3266,2,2,1279.8732420559377,211.4244,1987,0,2,1
222,0.010755465,1,2982784.0,1,11,8.21,42.8086,1987,0,2,1
1331,0.036295834,1,1095241.0,1,8,20.25,168.1132,1987,0,2,1
890,0.012597384,1,2936178.0,1,9,18.2,182.8266,1987,0,2,1
208,0.061934991,1,1691.7978,1,8,14.5,107.7596,1987,0,2,1
1421,0.104421237,1,2157192.0,2,15,9.5,128402.0,1987,0,2,1
469,0.053980686,1,2561.9984,1,5,19.85,54793.0,1987,0,2,1
609,0.088121336,1,2059.9852,2,9,8655.0,111.7202,1987,0,2,1
731,0.027594064,1,1867569.0,2,15,1279.8732420559377,61651.0,1987,0,2,1
1042,0.0,1,2343616.0,1,4,10.85,82.1908,1987,0,2,1
414,0.037864854,1,322913.0,1,1,12.15,143947.0,1987,0,2,1
462,0.037549969,1,4027.4242,0,7,13.1,153.4682,1987,0,2,1
84,0.054410179,1,2720.4588,2,14,20.1,120.3098,1987,0,2,1
954,0.029420857,1,4637.9628,1,4,16.35,189.1188,1987,0,2,1
1073,0.112177581,1,958752.0,1,3,8.42,81425.0,1987,0,2,1
1254,0.139301634,1,2783044.0,1,9,16.85,106.3938,1987,0,2,1
1279,0.066121873,1,3661.9,2,14,15.15,147.2076,1987,0,2,1
1403,0.026579951,1,683.1108,2,1,13.65,46.8402,1987,0,2,1
118,0.125170423,1,3418883.0,2,9,13.5,33.4558,1987,0,2,1
1,0.0,1,3358.2952,1,14,17.5,86.9514,1987,0,2,1
266,0.14825809,1,1278336.0,0,7,1279.8732420559377,89.8856,1987,0,2,1
163,0.028984804,1,3034.0506,1,4,21.1,115.1834,1987,0,2,1
59,0.0,1,6595.4148,2,9,15.6,63.2826,1987,0,2,1
569,0.063278652,1,2345.6134,2,8,16.1,38.8138,1987,0,2,1
1383,0.170176516,1,718.3982,1,11,14.65,252.2698,1987,0,2,1
369,0.0,1,4122.6336,2,7,10.3,179.3002,1987,0,2,1
770,0.0,1,657.8104,2,2,9.8,85.1224,1987,0,2,1
817,0.069043044,1,4136.6154,1,10,15.85,47.2402,1987,0,2,1
1349,0.042923071,1,1627881.0,2,7,1279.8732420559377,102699.0,1987,0,2,1
1321,0.0,1,1751054.0,2,0,1279.8732420559377,100.6332,1987,0,2,1
552,0.056271701,1,1398.18,2,12,1279.8732420559377,125073.0,1987,0,2,1
870,0.009930514,1,2503408.0,2,9,14.85,162421.0,1987,0,2,1
1494,0.0,1,2993.4368,1,4,1279.8732420559377,55.4614,1987,0,2,1
651,0.103726639,1,1901.5248,1,9,7.51,180866.0,1987,0,2,1
1364,0.172453254,1,683.1108,1,7,15.6,95141.0,1987,0,2,1
513,0.040325274,1,719064.0,2,9,1279.8732420559377,126.2046,1987,0,2,1
565,0.099879337,1,1761.7068,1,9,7235.0,180266.0,1987,0,2,1
1033,0.05089667,1,1398.8458,1,4,1279.8732420559377,125.6388,1987,0,2,1
300,0.008533716,1,402809.0,1,2,18.0,94.5462,1987,0,2,1
461,0.100149459,1,1158492.0,1,7,1279.8732420559377,83.1276,1987,0,2,1
405,0.089742065,1,1078596.0,1,14,15.25,80.5618,1987,0,2,1
769,0.029535852,1,593.2278,2,2,6.71,186.4556,1987,0,2,1
803,0.007342171,1,980.0576,1,14,1279.8732420559377,110.9912,1987,0,2,1
156,0.055382616,1,683.1108,1,4,9.1,186.3924,1987,0,2,1
362,0.0,1,4889.6352,1,7,13.5,41548.0,1987,0,2,1
166,0.039895009,1,4422.2436,2,0,19.35,117.6124,1987,0,2,1
417,0.037539164,1,3038.7112,2,9,11.5,195.4136,1987,0,2,1
386,0.14113846,1,3691.1952,1,9,1279.8732420559377,112.0202,1987,0,2,1
1418,0.075132353,1,2365.5874,1,9,18.25,178.9318,1987,0,2,1
1460,0.073858923,1,3723.8194,2,8,7855.0,97.6384,1987,0,2,1
838,0.032075379,1,354.2056,1,15,10.1,87.1856,1987,0,2,1
1480,0.087102593,1,868869.0,1,8,16.25,89.4172,1987,0,2,1
677,0.14492016,1,2942836.0,2,7,7.59,116.2492,1987,0,2,1
534,0.033830011,1,1584604.0,1,5,1279.8732420559377,57.4562,1987,0,2,1
1256,0.131394793,1,1669.8264,0,2,11.65,85.6198,1987,0,2,1
612,0.025904648,1,2037348.0,2,1,11.8,188.4214,1987,0,2,1
267,0.025899245,1,792302.0,3,9,13.65,164.5526,1987,0,2,1
888,0.039811272,1,2285.0256,2,7,8365.0,184.1292,1987,0,2,1
176,0.056748659,1,3950.1914,1,8,10.6,96.4726,1987,0,2,1
856,0.149890395,1,1257.0304,2,14,7825.0,197511.0,1987,0,2,1
424,0.032882271,1,2732.4432,2,9,1279.8732420559377,162.1552,1987,0,2,1
153,0.039544237,1,1151.1682,1,9,19.6,150505.0,1987,0,2,1
1388,0.024635077,1,1073.2696,1,0,1279.8732420559377,117.9466,1987,0,2,1
1158,0.058083831,1,722393.0,1,3,8485.0,62051.0,1987,0,2,1
